Model_Scenario_ID,Model,Model_Group,Scenario,Category,Year,PV_Capacity
773,REMIND 1.7,REMIND,CEMICS-1.5-CDR8,C1,2090,81153.71
774,REMIND 1.7,REMIND,CEMICS-2.0-CDR12,C2,2090,74118.43
775,REMIND 1.7,REMIND,CEMICS-2.0-CDR20,C2,2090,79029.57
776,REMIND 1.7,REMIND,CEMICS-2.0-CDR8,C1,2090,77703.62
777,REMIND 1.7,REMIND,CEMICS-Ref,C7,2090,55365.0732
778,REMIND 2.1,REMIND,CEMICS_GDPgrowth_1p5,C1,2090,69818.412
779,REMIND 2.1,REMIND,CEMICS_GDPgrowth_2C,C3,2090,57354.5518
780,REMIND 2.1,REMIND,CEMICS_HotellingConst_1p5,C1,2090,75846.0478
781,REMIND 2.1,REMIND,CEMICS_HotellingConst_2C,C3,2090,53760.0182
782,REMIND 2.1,REMIND,CEMICS_Linear_1p5,C1,2090,73112.1075
783,REMIND 2.1,REMIND,CEMICS_Linear_2C,C3,2090,51693.5983
784,REMIND 2.1,REMIND,CEMICS_NPI,C7,2090,38466.7456
785,REMIND 2.1,REMIND,CEMICS_opt_1p5,C1,2090,51858.6236
786,REMIND 2.1,REMIND,CEMICS_opt_2C,C3,2090,52927.4258
787,REMIND 2.1,REMIND,LeastTotalCost_Base_brkLR15_SSP1_P50,C6,2090,13931.181
788,REMIND 2.1,REMIND,LeastTotalCost_Base_brkLR15_SSP2_P50,C7,2090,28367.6065
789,REMIND 2.1,REMIND,LeastTotalCost_Base_brkLR15_SSP5_P50,C8,2090,13727.1035
790,REMIND 2.1,REMIND,LeastTotalCost_Base_brkSR15_SSP1_P50,C6,2090,14179.6902
791,REMIND 2.1,REMIND,LeastTotalCost_Base_brkSR15_SSP2_P50,C7,2090,27228.4005
792,REMIND 2.1,REMIND,LeastTotalCost_Base_brkSR15_SSP5_P50,C8,2090,12657.193
793,REMIND 2.1,REMIND,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,2090,44399.626
794,REMIND 2.1,REMIND,LeastTotalCost_CBA_brkSR15_SSP2_P50,C3,2090,42631.1333
795,REMIND 2.1,REMIND,LeastTotalCost_CEA_brkLR15_SSP2_P50,C3,2090,44432.4963
796,REMIND 2.1,REMIND,LeastTotalCost_CEA_brkSR15_SSP2_P50,C3,2090,45209.1815
797,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkLR15_SSP1_P50,C1,2090,22894.0741
798,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkLR15_SSP2_P50,C3,2090,44569.8
799,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkLR15_SSP5_P50,C3,2090,37334.6058
800,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkSR15_SSP1_P50,C2,2090,21522.9455
801,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkSR15_SSP2_P50,C3,2090,44486.0388
802,REMIND 2.1,REMIND,LeastTotalCost_LTC_brkSR15_SSP5_P50,C3,2090,34512.1238
803,REMIND 2.1,REMIND,LeastTotalCost_NDC_brkLR15_SSP2_P50,C5,2090,37901.4755
804,REMIND 2.1,REMIND,LeastTotalCost_NDC_brkSR15_SSP2_P50,C5,2090,37843.753
805,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkLR15_SSP1_P50,C5,2090,15281.2747
806,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkLR15_SSP2_P50,C7,2090,30021.513
807,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkLR15_SSP5_P50,C8,2090,15666.6466
808,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkSR15_SSP1_P50,C5,2090,15643.9695
809,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkSR15_SSP2_P50,C7,2090,29315.7238
810,REMIND 2.1,REMIND,LeastTotalCost_NPi_brkSR15_SSP5_P50,C8,2090,15200.0418
811,REMIND 2.1,REMIND,R2p1_SSP1-Base,C6,2090,16445.739
812,REMIND 2.1,REMIND,R2p1_SSP1-NDC,C5,2090,21047.3357
813,REMIND 2.1,REMIND,R2p1_SSP1-NPi,C5,2090,17431.6444
814,REMIND 2.1,REMIND,R2p1_SSP1-PkBudg1100,C2,2090,25441.657
815,REMIND 2.1,REMIND,R2p1_SSP1-PkBudg1300,C2,2090,22924.6828
816,REMIND 2.1,REMIND,R2p1_SSP1-PkBudg900,C1,2090,26970.9422
817,REMIND 2.1,REMIND,R2p1_SSP2-Base,C7,2090,33744.9049
818,REMIND 2.1,REMIND,R2p1_SSP2-NDC,C5,2090,42427.6497
819,REMIND 2.1,REMIND,R2p1_SSP2-NPi,C7,2090,34388.2289
820,REMIND 2.1,REMIND,R2p1_SSP2-PkBudg1100,C3,2090,53460.5576
821,REMIND 2.1,REMIND,R2p1_SSP2-PkBudg1300,C3,2090,48966.2807
822,REMIND 2.1,REMIND,R2p1_SSP2-PkBudg900,C1,2090,55130.2527
823,REMIND 2.1,REMIND,R2p1_SSP5-Base,C8,2090,18830.9897
824,REMIND 2.1,REMIND,R2p1_SSP5-NDC,C7,2090,32949.4705
825,REMIND 2.1,REMIND,R2p1_SSP5-NPi,C8,2090,20218.0273
826,REMIND 2.1,REMIND,R2p1_SSP5-PkBudg1100,C2,2090,47482.9797
827,REMIND 2.1,REMIND,R2p1_SSP5-PkBudg1300,C3,2090,47038.0508
828,REMIND 2.1,REMIND,R2p1_SSP5-PkBudg900,C1,2090,48765.5595
829,REMIND 2.1,REMIND,TechCost-SSP2-B1100-bioH,C3,2090,58164.3948
830,REMIND 2.1,REMIND,TechCost-SSP2-B1100-ccsH,C3,2090,51390.7149
831,REMIND 2.1,REMIND,TechCost-SSP2-B1100-coalH,C3,2090,59380.2213
832,REMIND 2.1,REMIND,TechCost-SSP2-B1100-elh2H,C3,2090,60926.546
833,REMIND 2.1,REMIND,TechCost-SSP2-B1100-gasH,C3,2090,58926.5402
834,REMIND 2.1,REMIND,TechCost-SSP2-B1100-nucH,C3,2090,57384.3965
835,REMIND 2.1,REMIND,TechCost-SSP2-B1100-oilH,C3,2090,59199.8114
836,REMIND 2.1,REMIND,TechCost-SSP2-B1100-spvH,C3,2090,64842.5062
837,REMIND 2.1,REMIND,TechCost-SSP2-B1100-windH,C3,2090,55134.8909
838,REMIND-Buildings 2.0,REMIND,BEG-Base,C7,2090,33031.8383
839,REMIND-Buildings 2.0,REMIND,BEG-Budg600,C2,2090,57891.6495
840,REMIND-Buildings 2.0,REMIND,BEG-Budg600-EG,C2,2090,51623.4291
841,REMIND-Buildings 2.0,REMIND,BEG-EG,C7,2090,27241.397
859,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDC2030i_1000,C2,2090,74484.05
860,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDC2030i_1600,C4,2090,78823.24
861,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDC2030i_400,C2,2090,80854.67
862,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_INDCi,C7,2090,60636.66
863,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NDC2030i_1000,C3,2090,74484.05
864,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi,C7,2090,57852.35
865,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi2020_1000,C2,2090,83404.97
866,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi2020_1600,C4,2090,70722.52
867,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NPi2020_400,C1,2090,68259.61
868,REMIND-MAgPIE 1.7-3.0,REMIND,CD-LINKS_NoPolicy,C7,2090,57995.9392
869,REMIND-MAgPIE 1.7-3.0,REMIND,CO_2Deg2020,C2,2090,73943.21
870,REMIND-MAgPIE 1.7-3.0,REMIND,CO_2Deg2030,C2,2090,73714.12
871,REMIND-MAgPIE 1.7-3.0,REMIND,CO_BAU,C7,2090,55187.4507
872,REMIND-MAgPIE 1.7-3.0,REMIND,CO_Bridge,C2,2090,70988.3597
873,REMIND-MAgPIE 1.7-3.0,REMIND,CO_CurPol,C7,2090,55483.86
874,REMIND-MAgPIE 1.7-3.0,REMIND,CO_GPP,C5,2090,60846.38
875,REMIND-MAgPIE 1.7-3.0,REMIND,CO_NDCplus,C7,2090,57466.05
896,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_NDC,C2,2090,83930.92
897,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_eff,C1,2090,72167.11
898,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_goodpractice,C2,2090,80753.78
899,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_full_netzero,C2,2090,77318.91
900,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_1p5C_red_eff,C1,2090,90228.08
901,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_NDC,C2,2090,73714.12
902,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_eff,C2,2090,73943.21
903,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_goodpractice,C2,2090,71324.58
904,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_full_netzero,C2,2090,71912.16
905,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_red_NDC,C2,2090,88876.38
906,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_red_eff,C1,2090,85055.85
907,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_red_goodpractice,C2,2090,84034.73
908,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_2C_red_netzero,C2,2090,82041.91
909,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_NDC,C7,2090,57466.05
910,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_NPi,C7,2090,55483.86
911,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_NoPolicy,C7,2090,55187.4507
912,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_goodpractice,C6,2090,56681.97
913,REMIND-MAgPIE 1.7-3.0,REMIND,PEP_netzero,C5,2090,58707.27
914,REMIND-MAgPIE 1.7-3.0,REMIND,SMP_2C_lifesty,C1,2090,61519.31
915,REMIND-MAgPIE 1.7-3.0,REMIND,SMP_REF_Def,C7,2090,55364.8518
916,REMIND-MAgPIE 1.7-3.0,REMIND,SMP_REF_Sust,C7,2090,49050.9893
917,REMIND-MAgPIE 2.0-4.1,REMIND,Diff_1300Gt_hybrid_def,C3,2090,40199.6171
918,REMIND-MAgPIE 2.0-4.1,REMIND,Diff_1300Gt_no-transfer_def,C3,2090,40082.8429
919,REMIND-MAgPIE 2.0-4.1,REMIND,Diff_1300Gt_uniform-pricing_def,C3,2090,40740.2757
920,REMIND-MAgPIE 2.0-4.1,REMIND,Diff_No-policy_baseline,C7,2090,27923.2449
921,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP1-1p5C-fullCDR,C1,2090,26809.2925
922,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP1-1p5C-minCDR,C1,2090,32654.5898
923,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP1-Npi,C6,2090,18665.8305
924,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP2-1p5C-fullCDR,C1,2090,54198.1593
925,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP2-1p5C-minCDR,C1,2090,69037.5597
926,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP2-2C-fullCDR,C3,2090,53104.8637
927,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP2-2C-minCDR,C3,2090,65191.8282
928,REMIND-MAgPIE 2.1-4.2,REMIND,CEMICS_SSP2-Npi,C7,2090,38361.5133
929,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000,C3,2090,56629.4276
930,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000_COV,C3,2090,44088.9313
931,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000_COV_NDCp,C3,2090,44066.1362
932,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000_NDCp,C3,2090,56305.6689
933,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000f,C3,2090,57357.4279
934,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000f_COV,C3,2090,44838.5162
935,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000f_COV_NDCp,C3,2090,44854.9405
936,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1000f_NDCp,C3,2090,57282.8612
937,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1200,C3,2090,52062.9877
938,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1200f,C3,2090,51895.9519
939,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1400,C4,2090,47662.2464
940,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1400f,C4,2090,47662.2464
941,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1600,C5,2090,45663.5664
942,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1600f,C5,2090,45663.5664
943,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1800,C5,2090,44585.935
944,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_1800f,C5,2090,44585.935
945,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_2000,C5,2090,43554.4994
946,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_2000f,C5,2090,43381.5368
947,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_2500,C6,2090,41255.744
948,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_2500f,C6,2090,41253.2554
949,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_3000,C6,2090,39315.7589
950,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_3000f,C6,2090,39320.5185
951,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_300f,C2,2090,84753.023
952,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_400f,C2,2090,80999.2826
953,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_500f,C2,2090,76609.5729
954,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_600_COV,C2,2090,44316.5985
955,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_600_COV_NDCp,C2,2090,44083.6161
956,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_600f,C2,2090,71143.7372
957,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_600f_COV,C2,2090,52219.0649
958,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_600f_COV_NDCp,C2,2090,51911.6844
959,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_600f_NDCp,C2,2090,71294.8003
960,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_700,C3,2090,53363.7151
961,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_700f,C3,2090,66876.2125
962,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_800,C3,2090,53221.5157
963,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_800f,C3,2090,63347.2566
964,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_900,C3,2090,55565.3069
965,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2030_900f,C3,2090,59326.7817
966,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2100,C5,2090,42585.4464
967,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2100_COV,C5,2090,38049.7828
968,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2100_COV_NDCp,C5,2090,38077.1483
969,REMIND-MAgPIE 2.1-4.2,REMIND,EN_INDCi2100_NDCp,C5,2090,42717.6847
970,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1000,C3,2090,53531.5902
971,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1000_COV,C3,2090,43312.4275
972,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1000f,C3,2090,53513.9205
973,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1000f_COV,C3,2090,43531.1381
974,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1200,C3,2090,49598.7929
975,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1200f,C3,2090,49374.7391
976,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1400,C4,2090,46734.4995
977,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1400f,C4,2090,46734.4995
978,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1600,C4,2090,45282.9669
979,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1600f,C4,2090,45282.9669
980,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1800,C5,2090,44571.9638
981,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_1800f,C5,2090,44482.8466
982,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_2000,C5,2090,43551.6704
983,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_2000f,C5,2090,43395.9494
984,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_200f,C1,2090,81484.1349
985,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_2500,C6,2090,41521.9748
986,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_2500f,C6,2090,41522.1039
987,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_3000,C6,2090,39619.9261
988,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_3000f,C6,2090,39654.5379
989,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_300f,C1,2090,77446.834
990,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_400,C1,2090,55362.5967
991,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_400f,C1,2090,73195.7587
992,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_500,C1,2090,55824.8652
993,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_500f,C2,2090,68168.9728
994,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_600,C1,2090,55711.625
995,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_600_COV,C1,2090,43873.9012
996,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_600f,C2,2090,64362.2888
997,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_600f_COV,C1,2090,47879.5409
998,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_700,C3,2090,55969.6114
999,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_700f,C3,2090,60606.2565
1000,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_800,C3,2090,56583.9816
1001,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_800f,C3,2090,57975.9322
1002,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_900,C3,2090,56370.5712
1003,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2020_900f,C3,2090,56233.4273
1004,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2100,C7,2090,34784.318
1005,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NPi2100_COV,C7,2090,31149.9327
1006,REMIND-MAgPIE 2.1-4.2,REMIND,EN_NoPolicy,C7,2090,34197.6594
1010,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Current Policies,C7,2090,20787.5749
1011,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Current Policies - IPD-95th,C7,2090,18702.1788
1012,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Current Policies - IPD-median,C7,2090,19373.1813
1013,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Delayed Transition,C3,2090,32478.4534
1014,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Divergent Net Zero Policies,C1,2090,28276.175
1015,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Nationally Determined Contributions (NDCs),C5,2090,24153.7656
1016,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Net-Zero 2050,C1,2090,25855.3567
1017,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Net-Zero 2050 - IPD-95th,C1,2090,24083.9451
1018,REMIND-MAgPIE 2.1-4.2,REMIND,NGFS2_Net-Zero 2050 - IPD-median,C1,2090,24874.8949
1019,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SDP-NPi,C5,2090,15180.8977
1020,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SDP-PkBudg1000,C1,2090,19479.7695
1021,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SSP1-NDC,C5,2090,21081.2709
1022,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SSP1-NPi,C5,2090,17373.1506
1023,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SSP1-PkBudg900,C1,2090,26764.0082
1024,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SSP2-NDC,C5,2090,42248.2358
1025,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SSP2-NPi,C7,2090,34638.6066
1026,REMIND-MAgPIE 2.1-4.2,REMIND,SusDev_SSP2-PkBudg900,C1,2090,55270.3288
1027,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_ HighRE_Budg1100,C3,2090,65360.3005
1028,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_ HighRE_Budg1300,C3,2090,62882.3249
1029,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_ HighRE_Budg900,C1,2090,68594.16
1030,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_Base,C7,2090,23697.4113
1031,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_Npi,C7,2090,24183.9067
1032,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_def_Budg1100,C2,2090,29270.3618
1033,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_def_Budg1300,C3,2090,28429.8855
1034,REMIND-MAgPIE 2.1-4.3,REMIND,DeepElec_SSP2_def_Budg900,C1,2090,31386.8258
1035,REMIND-Transport 2.1,REMIND,Transport_Budg1100_Conv,C3,2090,59476.7857
1036,REMIND-Transport 2.1,REMIND,Transport_Budg1100_Conv-LowD,C3,2090,58379.0409
1037,REMIND-Transport 2.1,REMIND,Transport_Budg1100_ConvSyn,C3,2090,72759.0101
1038,REMIND-Transport 2.1,REMIND,Transport_Budg1100_ElecPush,C3,2090,57702.4312
1039,REMIND-Transport 2.1,REMIND,Transport_Budg1100_ElecPush-LowD,C3,2090,56630.6094
1040,REMIND-Transport 2.1,REMIND,Transport_Budg1100_H2Push,C3,2090,60211.4558
1041,REMIND-Transport 2.1,REMIND,Transport_NDC_Conv,C6,2090,45607.5787
1042,REMIND-Transport 2.1,REMIND,Transport_NPi_Conv,C7,2090,34045.0722
1043,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000,C3,2090,19111.4594
1044,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000_COV,C3,2090,21708.74147
1045,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000_NDCp,C3,2090,19005.81037
1046,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000f,C3,2090,19870.89156
1047,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000f_COV,C3,2090,20038.67153
1048,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1000f_NDCp,C3,2090,20553.29548
1049,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1200,C3,2090,19421.64868
1050,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1200f,C3,2090,20384.19379
1051,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1400,C4,2090,19210.07702
1052,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1400f,C4,2090,19868.03838
1053,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1600,C4,2090,18736.98041
1054,TIAM-ECN 1.1,TIAM,EN_INDCi2030_1600f,C5,2090,19779.61107
1055,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2000,C5,2090,17125.20587
1056,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2000f,C5,2090,17290.36158
1057,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2500,C5,2090,18186.72559
1058,TIAM-ECN 1.1,TIAM,EN_INDCi2030_2500f,C5,2090,18133.44456
1059,TIAM-ECN 1.1,TIAM,EN_INDCi2030_3000,C6,2090,18777.60699
1060,TIAM-ECN 1.1,TIAM,EN_INDCi2030_3000f,C6,2090,18770.71
1061,TIAM-ECN 1.1,TIAM,EN_INDCi2030_900,C3,2090,20278.83173
1062,TIAM-ECN 1.1,TIAM,EN_INDCi2030_900f,C3,2090,20872.65149
1063,TIAM-ECN 1.1,TIAM,EN_INDCi2100,C7,2090,18227.43047
1064,TIAM-ECN 1.1,TIAM,EN_INDCi2100_COV,C7,2090,17595.24
1065,TIAM-ECN 1.1,TIAM,EN_INDCi2100_NDCp,C7,2090,18291.7629
1068,TIAM-ECN 1.1,TIAM,EN_NPi2020_1000f,C3,2090,19724.02978
1069,TIAM-ECN 1.1,TIAM,EN_NPi2020_1000f_COV,C3,2090,19448.95771
1070,TIAM-ECN 1.1,TIAM,EN_NPi2020_1200,C3,2090,18570.3082
1071,TIAM-ECN 1.1,TIAM,EN_NPi2020_1200f,C3,2090,19489.044
1072,TIAM-ECN 1.1,TIAM,EN_NPi2020_1400,C4,2090,18059.12332
1073,TIAM-ECN 1.1,TIAM,EN_NPi2020_1400f,C4,2090,18839.13403
1074,TIAM-ECN 1.1,TIAM,EN_NPi2020_1600,C4,2090,18083.34481
1075,TIAM-ECN 1.1,TIAM,EN_NPi2020_1600f,C5,2090,18801.33535
1076,TIAM-ECN 1.1,TIAM,EN_NPi2020_2000,C5,2090,17248.69266
1077,TIAM-ECN 1.1,TIAM,EN_NPi2020_2000f,C5,2090,17484.35878
1078,TIAM-ECN 1.1,TIAM,EN_NPi2020_2500,C5,2090,16809.26281
1079,TIAM-ECN 1.1,TIAM,EN_NPi2020_2500f,C5,2090,16754.52396
1080,TIAM-ECN 1.1,TIAM,EN_NPi2020_3000,C6,2090,17465.36597
1081,TIAM-ECN 1.1,TIAM,EN_NPi2020_3000f,C6,2090,17521.10516
1085,TIAM-ECN 1.1,TIAM,EN_NPi2020_900f,C3,2090,19711.3752
1086,TIAM-ECN 1.1,TIAM,EN_NPi2100,C7,2090,18110.61155
1087,TIAM-ECN 1.1,TIAM,EN_NPi2100_COV,C7,2090,17486.86218
1092,WITCH 5.0,WITCH,CO_2Deg2020,C3,2090,12029.10667
1093,WITCH 5.0,WITCH,CO_2Deg2030,C3,2090,12931.48754
1094,WITCH 5.0,WITCH,CO_BAU,C7,2090,8972.993805
1095,WITCH 5.0,WITCH,CO_Bridge,C3,2090,31654.35802
1096,WITCH 5.0,WITCH,CO_CurPol,C7,2090,8847.018799
1097,WITCH 5.0,WITCH,CO_GPP,C5,2090,10099.68249
1098,WITCH 5.0,WITCH,CO_NDC_2050convergence,C5,2090,9550.574282
1099,WITCH 5.0,WITCH,CO_NDCplus,C6,2090,9215.277688
